GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	DAY	MONTH	YEAR	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	4282NIG           	67582	04 March 2013	4	3	2013	1	Riots/Protests	Rioters (Nigeria)	AC: Action Congress	5	Rioters (Nigeria)	NURTW: National Union of Road Transport Workers	5	55	Nigeria	Oyo	IbadanNorth-West		Ibadan	7.387780	3.896390	1	Vanguard	"Scores of members of Action Congress of Nigeria of Oyo State, gather, demanding the removal of the state Chairman, Chief Akin Oke. The protest was initially peaceful until members of the NURTW arrived and ""hijacked"" the protest, causing clashes. Several injured. "	0
475	4283NIG           	67626	05 March 2013	5	3	2013	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Damboa		Damboa	11.156040	12.757580	2	Daily Trust 	"A bus driver discovered 20 corpses dumped off the major road along Damboa-Biu road in Borno State. Upon closer examination the victims appeared to be executed, bullet wounds in their backs. It is unclear how long the victims had been deceased. "	20
475	4288NIG           	67672	06 March 2013	6	3	2013	2	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	3	Nigeria Punch	"The military announced they had killed 52 members of Boko Haram while conducting a series of security operations over the course of the last 10 days. The only specific locations of operations announced included Bulabulin, Bayern Quarters and Jajeri in Maiduguri. Two security personnel were reported killed while conducting operations. (A battle occurring in Maiduguri on 9/3 accounts for 22 of the deaths.) "	32
475	4286NIG           	67670	06 March 2013	6	3	2013	1	Non-violent activity by a conflict actor	Police Forces of Nigeria (2010-)		1	Unidentified Ethnic Militia (Nigeria)		4	14	Nigeria	Nassarawa	Doma		Doma	8.383330	8.350000	2	Leadership (Abuja)	Police forces arrest 11 members of a ethnic militia (unnamed) when they attempted to launch an attack on Rumbrum village in Doma Local Government area. 	0
475	4284NIG           	67668	06 March 2013	6	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Edo	Ikpoba-Okha		Benin City	6.335040	5.627490	1	Vanguard	"An estimated 2,000 commercial motorcycle riders (Okada Riders) in Benin City, gathered near and in the Edo State Government House and State Assembly complex, protesting what they described as exorbitant levies and extortion from the Road Transport Employees Association of Nigeria, RTEAN."	0
475	4285NIG           	67669	06 March 2013	6	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Federal Capital Territory	AbujaMun		Abuja	9.057350	7.489760	1	Premium Times (Abuja)	A large group of people gather at the National Hospital Abuja to protest poor medical treatment. 	0
475	4287NIG           	67671	06 March 2013	6	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Sokoto	Wamakko		Sokoto	13.060920	5.239020	1	Daily Trust	A group of Sokoto State University students protest the non-payment of scholarships. 	0
475	4289NIG           	67722	07 March 2013	7	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Edo	EtsakoWe		Auchi	7.066670	6.266670	1	Nigeria Tribune	"A group of youths protested against alleged imposition of chairmanship candidate in Etsako West Local Government Area of the state. The youth, carrying placard with various inscriptions, had stormed the streets in Auchi, Edo North senatorial district, saying they had uncovered plans by some persons to replace Mr Hassan Kadiri with Shuaibu Elamah from Apana community in ward 10 as the ACN candidate for the election."	0
475	4290NIG           	67723	07 March 2013	7	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ogun	Obafemi-Owode		Oke Mosan	7.116670	3.366670	1	Vanguard	"About 1,000 protesters gathered at the Ogun State governor's office in Oke Mosan to protest the planned development of Ajegunle/Araromi Community in Sagamu Local Government Area of the state. The protesters believe the development will affect their homes. "	0
475	4293NIG           	67768	08 March 2013	8	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Daily Trust 	A series of explosions are witnessed in the city of Maiduguri following a visit by President Goodluck Jonathan. Authorities believe the explosions bore the hallmarks of Boko Haram. 	0
475	4292NIG           	67767	08 March 2013	8	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Vanguard	"A JTF raid on a Boko Haram hideout causes the deaths of twenty, including two security personnel. In addition, 25 members of Boko Haram were arrested. "	22
475	4291NIG           	67766	08 March 2013	8	3	2013	1	Battle-No change of territory	Tiv Ethnic Militia (Nigeria)		4	Fulani Ethnic Militia (Nigeria)		4	44	Nigeria	Benue	Guma		Usaa	7.946100	8.658800	2	Vanguard	Two are killing in a clash between the Fulani and Tiv groups at a fishing festival at Ake Lake in Guma local government area.	2
475	4294NIG           	67813	09 March 2013	9	3	2013	3	Violence against civilians	Ansaru		3	Civilians (Europe)	Civilians (Lebanon)	7	37	Nigeria	Bauchi	Jama'are		Jama'are	11.666670	9.931390	2	Nigeria Tribune	Ansaru announced they had killed seven European and Lebanese hostages it had captured in February. Date(s) of the actual murders unknown. 	7
475	4295NIG           	67814	09 March 2013	9	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Delta	Patani		Patani	5.227240	6.192380	1	Daily Trust 	"Unidentified Delta militants attack an oil barge belonging the Sterling oil corporation killing the four soldiers escorting, a retired navy officer and two civilians on board. The group attack on speedboats, ransacking the barge. "	7
475	4297NIG           	67857	10 March 2013	10	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Borno	Konduga		Konduga	11.655830	13.421330	1	Nigeria Guardian 	"A group attack a police station with explosives, but were repelled by the officers present. "	0
475	4296NIG           	67856	10 March 2013	10	3	2013	2	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Benue	Makurdi		Makurdi	7.741100	8.512100	1	Vanguard	Rioters manhandle a police officer and set alight a police vehicle when they become angered by a recent shooting of a student by a member of the police force following the escalation of a private argument. 	0
475	4302NIG           	67862	10 March 2013	10	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Christian Group (Nigeria)	7	37	Nigeria	Delta	IkaSouth		Borj-Borj	6.254290	6.208650	1	Nigeria Sun	"Gunmen have invaded a church in Boji-Boji Owa, Ika North East Local Government Area of Delta State and whisked away a private security guard attached to the church. "	0
475	4300NIG           	67860	10 March 2013	10	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Nassarawa	Nasarawa		Nassarawa	8.529440	7.724170	1	Vanguard	Unidentified gunmen shot and killed a man near a customs barracks. It is unclear if the victim was a member of the military. It is speculated that the perpetrators are linked to nearby attacks in Dakata and Hotoro. 	1
475	4301NIG           	67861	10 March 2013	10	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Nigeria Guardian 	Gunmen shot dead a politician and a member of a governmental ministry (names withheld) in the Zajeri and Umarari areas of Maiduguri.	2
475	4299NIG           	67859	10 March 2013	10	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Nassaraw		Hotoro	11.994354	8.513807	1	Daily Trust 	Unidentified gunmen riding tricycles killed two people in Hororo area around 12 noon.	2
475	4298NIG           	67858	10 March 2013	10	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Minjibir		Dakata	12.215860	8.610150	1	Daily Trust 	Unidentified gunmen riding tricycles killed two people in Dakata area around 1pm. It is suspected the perpetrators are the same group that killed two in Hotoro an hour earlier. 	2
475	4304NIG           	67901	11 March 2013	11	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Plateau	Jos South		Riyom	9.633330	8.766670	1	Vanguard	"A group of women clash with JTF personnel in reaction to security and weapons sweeps in the area that are seen as overly intrusive. ""Scores"" injured. "	0
475	4305NIG           	67902	11 March 2013	11	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Ngala		Gamboru Ngala	12.366700	14.216700	1	Leadership (Abuja)	"Gunmen suspected to be Boko Haram launched an attack on Gamboru Ngala Police Station, a border town in Ngala local government area of Borno State, but the policemen on duty repelled the attack, by killing four of the suspects while five of the policemen sustained injury."	4
475	4303NIG           	67900	11 March 2013	11	3	2013	1	Riots/Protests	Rioters (Nigeria)	NURTW: National Union of Road Transport Workers	5			0	50	Nigeria	Ondo	Akure South		Akure	7.252560	5.193120	1	Nigeria Tribune	An argument over union dues results in a internal clash between two camps within the NURTW. The fighting lasts over the course of two days and results in at least one death. 	0
475	4309NIG           	67947	12 March 2013	12	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	PDP: People's Democratic Party	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Vanguard	Suspected Boko Haram gunmen shoot and kill two leaders of the PDP in Shehuri around 8pm.	2
475	4307NIG           	67945	12 March 2013	12	3	2013	2	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Benue	GwerWest		Apa	7.521300	8.134500	1	Daily Trust	A serving personnel of the Nigerian Security and Civil Defence Corps (NSCDC) in Apa Local Government Area of Benue State was shot to death by unknown gunmen while at his home. The injuries on the deceased's body suggest that he may have struggled with his assailants before he was over powered. The reasons for the attack are unknown. 	1
475	4306NIG           	67944	12 March 2013	12	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Bauchi	Bauchi		Bauchi	10.313440	9.843270	1	Vanguard	A group of secondary school teachers protest the detention of 11 fellow teachers for leading a labour strike. The group also carried place cards demanding greater compensation. 	0
475	4308NIG           	67946	12 March 2013	12	3	2013	1	Riots/Protests	Rioters (Nigeria)	NURTW: National Union of Road Transport Workers	5			0	50	Nigeria	Ondo	Akure South		Akure	7.252560	5.193120	1	Nigeria Tribune	An argument over union dues results in a internal clash between two camps within the NURTW. The fighting lasts over the course of two days and results in at least one death. 	1
475	4310NIG           	67948	12 March 2013	12	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Kumbotso		Kumbotso	11.888000	8.502170	1	This Day (Lagos)	"Unidentified gunmen riding motorcycles attacked and injured three teachers, including the headmaster of a primary school, in Hausawa quarters in Kumbotso Local Government Area. "	0
475	4313NIG           	67986	13 March 2013	13	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)	Military Forces of Nigeria (2010-)	1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Sokoto	Wamakko		Sokoto	13.060920	5.239020	1	Vanguard	"Four gunmen, including a woman, were killed in Sokoto after a raid at their hide out by a joint military and police team. The military did not speculate if the group were members of Boko Haram. Several other arrests were made. "	4
475	4312NIG           	67985	13 March 2013	13	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.777420	7.013400	1	Daily Trust	"Pensioners in Rivers State under the aegis of ""Nigeria Union of Pensioners (NUP)"" Rivers State Council, took to the streets of Port Harcourt in protest against the non-payment by the state government."	0
475	4311NIG           	67984	13 March 2013	13	3	2013	1	Riots/Protests	Protesters (Nigeria)	Christian Group (Nigeria)	6			0	60	Nigeria	Anambra	Ihiala		Uli	5.782930	6.865460	1	Nigeria Punch	"A Catholic Church group from Orlu in Imo State gather in Uli in protest, asking the governor of Anambra to finance faith-based schools. "	0
475	4314NIG           	68027	14 March 2013	14	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Gwoza		Gwoza	11.103590	13.712980	1	Nigeria Guardian 	"Gunmen suspected to be members of Boko Haram attacked a prison in Gwoza with Improvised Explosive Devices (IEDs) and petrol bombs, freeing several inmates. No reported causalities. "	0
475	4315NIG           	68028	14 March 2013	14	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Delta	Uvwie		Effurun	5.546300	5.786240	1	Vanguard	"Unidentified gunmen shoot and kill a senior lecturer, Engr. Julius Ogungbemi of the department of mechanical engineering, Petroleum Training Institute. Reasons for the killing are unknown, though it may be the result of a failed kidnap attempt. "	1
475	4316NIG           	68069	15 March 2013	15	3	2013	2	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kaduna	Kaduna South		Kaduna	10.522240	7.438280	3	Naija Nation	"Military forces announce they have killed three top Boko Haram commanders at Wamakko Local Government Area of Kaduna State. The names of those killed are Asalafin, Danladi and a bomb manufacturing expert nicknamed ‘Doctor.' Precise date of the operation was not announced. "	3
475	4319NIG           	68072	15 March 2013	15	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Yobe	Nangere		Potiskum	11.700910	11.069400	1	Leadership (Abuja)	"Gunmen killed a police constable and prison warder in their residences located along Oil Amery Barrack Road in Potiskum, Yobe State. The motivation for the killings is unknown. "	2
475	4318NIG           	68071	15 March 2013	15	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Daily Trust	A group of youths protest the alleged puncturing of their vehicle's tires in a motor park by an army captain.	0
475	4317NIG           	68070	15 March 2013	15	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Kano	Nassaraw		Hotoro	11.994354	8.513807	1	Vanguard	"Usamatu Badawi, a high court registrar, was pulled out of his car by gunmen and shot dead as he was driving home. The perpetrators as well as the motive are unknown."	1
475	4320NIG           	68116	16 March 2013	16	3	2013	1	Violence against civilians	Amagu Communal Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Cross River	Abi		Adadama	5.925100	8.086300	2	Nigeria Punch	"Seven are killed when youths civilians in Adadama. The attackers, dressed in military uniforms, came from Amagu in Ikwo Local Government Area of Ebonyi State and attacked the town during the mid-afternoon. The motivation may be linked to inner-ethnic conflict. "	7
475	4321NIG           	68117	16 March 2013	16	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Delta	Ndokwa West		Kwale	5.706320	6.437410	2	Nigeria Guardian 	"A group in in the Ndokwa gathered in protest of the local government's ""marginalization"" of the community. The group believes the area's natural resources are not being used in their economic favour. "	0
475	4322NIG           	68142	17 March 2013	17	3	2013	1	Battle-No change of territory	Ganmo Communal Militia (Nigeria)		4	Ganna Communal Militia (Nigeria)		4	44	Nigeria	Kwara	Ifelodun		Ifelodun	8.559710	5.010720	2	Daily Trust	Members of the Ganmo and Ganna communities clash over land. Two dead. 	2
475	4325NIG           	68145	17 March 2013	17	3	2013	1	Violence against civilians	Rioters (Nigeria)	Fulani Ethnic Group (Nigeria)	5	Civilians (Nigeria)	Tarok Ethnic Group (Nigeria)	7	57	Nigeria	Plateau	Wase		Wase Rock	9.066670	9.966670	1	Nigeria Guardian 	Two Tarok men are killed by Fulani people who were protesting that nothing had been done by authorities to identify and punish those who killed nine Fulani men in January. 	2
475	4323NIG           	68143	17 March 2013	17	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Barkin Ladi		Barakin Ladi	9.533330	8.900000	2	This Day (Lagos)	"A family of three is attacked and killed during an attack on Tapo village. A fourth victim, a 80-year-old village head, is believed to have died from exhaustion trying to flee the attackers. "	3
475	4324NIG           	68144	17 March 2013	17	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Jos South		Riyom	9.633330	8.766670	2	Nigeria Punch	"Unidentified gunmen attack Torok Rim village in Riyom local government area, killing two children, aged two and four. "	2
475	4331NIG           	68193	18 March 2013	18	3	2013	1	Battle-No change of territory	AC: Action Congress		3	Labour Party		3	33	Nigeria	Ondo	Akure South		Akure	7.252560	5.193120	1	Nigeria Guardian 	Supporters of AC and the LP clash for several minutes outside the Akure High Court. Four were left seriously injured and were later taken to a nearby private hospital while eyewitness account has it that at least one person was arrested by the police at the scene of the violence. It is unclear what initially began the violence. 	0
475	4327NIG           	68189	18 March 2013	18	3	2013	1	Battle-No change of territory	Boko Haram		3	Military Forces of Nigeria (2010-)		1	13	Nigeria	Borno	Konduga		Mafoni	11.849220	13.150278	1	Daily Trust	"Following the suspected Boko Haram attack on several schools, members of the JTF engage the attackers, killing three."	3
475	4328NIG           	68190	18 March 2013	18	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Konduga		Mafoni	11.849220	13.150278	1	Leadership (Abuja)	"Gunmen suspected to be Boko Haram members attacked three different public schools [Shehu Sanda Kyarimi, Mafoni Day Secondary School and Ali Askiri UBE/Primary School] in Mafoni ward of Maiduguri metropolitan council, and opened fire on them, killing three women and two students as well as injuring over 20 pupils and students. Before the gunmen were able to carry out attacks on additional schools the JTF was able to move in and shoot three of the attackers dead and make arrests."	5
475	4329NIG           	68191	18 March 2013	18	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Ungogo		Sabon Gari	12.021944	8.534722	1	Nigeria Punch	"A series of explosions targeting buses occur in the Sabon Gari area of Kano, killing at least 41 people, including those who succumbed to their injuries. Some reports have the causality number as high as 75. Boko Haram is suspected by authorities. "	41
475	4330NIG           	68192	18 March 2013	18	3	2013	1	Battle-No change of territory	Ganmo Communal Militia (Nigeria)		4	Ganna Communal Militia (Nigeria)		4	44	Nigeria	Kwara	Ifelodun		Ifelodun	8.559710	5.010720	2	Daily Trust	"Clashed between members of the Ganmo and Ganna communities renew, causing three additional deaths and several houses destroyed. "	3
475	4326NIG           	68188	18 March 2013	18	3	2013	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Benue	Makurdi		Makurdi	7.741100	8.512100	1	Daily Trust	Youth of Adeke community light large fires and challenge police to fight them following a unarticulated misunderstanding following a minor law violation.	0
475	4332NIG           	68194	18 March 2013	18	3	2013	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Plateau	Bassa		Bukuru	9.800000	8.666700	1	Daily Trust	Students of the Bukuru Technical College located in Bukuru took to the Jos-Vom highway damaging vehicles in protest against the killing of two of their classmates by a hit-and-run driver on Sunday (17/3) night.	0
475	4336NIG           	68246	19 March 2013	19	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Nigeria Punch	"An IED, suspected to have been planted by, Boko Haram destroys a JTF vehicle killing six and injuring two JTF personnel. A civilian bystander was also reported killed. "	7
475	4335NIG           	68245	19 March 2013	19	3	2013	1	Battle-No change of territory	Ogoni Ethnic Militia (Nigeria)		4	Unidentified Ethnic Militia (Nigeria)	Ogoni Ethnic Group (Nigeria)	4	44	Nigeria	Rivers	Tai		Ogoni	4.733922	7.230036	2	Nigeria Guardian 	"A clash between B-Dere and K-Dere communities in Ogoni, Rivers State, has claimed two lives."	2
475	4334NIG           	68244	19 March 2013	19	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	This Day (Lagos)	Unidentified attackers with an unknown motive kill a police officer. 	1
475	4333NIG           	68243	19 March 2013	19	3	2013	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Akwa Ibom	Uyo		Uyo	5.051270	7.933500	1	Daily Trust	"Lecturers of the University of Uyo in Akwa Ibom State under the aegis of the Academic Staff Union of University (ASUU) took to the streets to protest the recent abduction of a senior lecturer in the department of Biochemistry, Dr Ime Udotong, by unknown gunmen."	0
475	4341NIG           	68291	20 March 2013	20	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Vanguard	Suspected Boko Haram gunmen shot and killed a tea vendor for reasons unknown.	1
475	4338NIG           	68288	20 March 2013	20	3	2013	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Kaduna	Kudan		Kaura	11.308260	7.822750	2	Vanguard	"Youths in Atakar village, Kaura Local Government area of Kaduna State went on riot rampage to protest the alleged killing of a hunter but Fulani herdsmen. Over 150 houses belonging to Fulanis were destroyed. "	0
475	4340NIG           	68290	20 March 2013	20	3	2013	1	Violence against civilians	Tarok Ethnic Militia (Nigeria)		4	Civilians (Nigeria)	Fulani Ethnic Group (Nigeria)	7	47	Nigeria	Plateau	Wase		Wase Rock	9.066670	9.966670	2	Nigeria Punch	No fewer than 35 people were killed and 15 houses burnt in communal reprisal violence against Fulanis after two Tarok men are killed during a Fulani protest/riot days earlier. The violence began after a group of Tarok youths attacked Fili Mavou location.	35
475	4337NIG           	68287	20 March 2013	20	3	2013	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	AC: Action Congress	7	37	Nigeria	Anambra	Anambra East		Onitsha	6.145430	6.788450	1	Nigeria Punch	"A member of the Anambra State House of Assembly representing Onitsha South 1, Dr. Emeka Aniebonam (AC), was kidnapped by unknown attackers. It is unclear if she was attacked for ransom or political reasons."	0
475	4339NIG           	68289	20 March 2013	20	3	2013	1	Violence against civilians	Unidentified Ethnic Militia (Nigeria)		4	Civilians (Nigeria)	Unidentified Ethnic Group (Nigeria)	7	47	Nigeria	Lagos	Ikorodu		Ikorodu	6.615480	3.508670	1	Vanguard	"Unidentified men attack a village, kill five and destroy several houses. The attack is believed to be part of an ongoing intra-communal clash. "	5
475	4342NIG           	68329	21 March 2013	21	3	2013	1	Violence against civilians	Ijaw Ethnic Militia (Nigeria)		4	Civilians (Nigeria)	Itsekiri Ethnic Group (Nigeria)	7	47	Nigeria	Delta	Warri North		Koko	6.001090	5.467540	1	Vanguard	A group of Ijaw youths capture and hold a boat carrying about 300 Itsekiri. The group demanded an Ijaw slot for the chairmanship seat of Warri North Local Government Area in return for the safety of the kidnapped. 	0
475	4343NIG           	68330	21 March 2013	21	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	This Day (Lagos)	"A group of police are ambushed along Dorayi road in Kano. Authorities discuss the prevalence of Boko Haram in the area, by to not directly link them to this attack. Nine police officers injured. "	0
475	4346NIG           	68333	21 March 2013	21	3	2013	1	Violence against civilians	Tarok Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Shendam		Shendam	8.883330	9.533330	1	Nigeria Punch	Tarok youths kill 10 business travellers for unknown motivations. 	10
475	4345NIG           	68332	21 March 2013	21	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Wase		Mavo	9.100000	9.966670	1	Philippines News Agency	At least ten are confirmed dead after an attack on a small village by unknown armed men. 	10
475	4344NIG           	68331	21 March 2013	21	3	2013	2	Violence against civilians	Unidentified Ethnic Militia (Nigeria)	Fulani Ethnic Militia (Nigeria)	4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Jos South		Ganawuri	9.683330	8.700000	2	This Day (Lagos)	"At least twenty are dead (some sources count twenty-eight causalities) after a suspected Fulani attack (or attackers hired by Fulani) on two areas in the Ganawuri region, Attakar and Dajak villages. Many houses destroyed. "	20
475	4348NIG           	68371	22 March 2013	22	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Ganye		Gayne	8.433330	12.066670	1	Nigeria Guardian 	"Suspected Boko Haram gunmen attack a town, targeting both civilians and security personnel. Public places attacked included a prison break at Ganye Police Station, residence of the Divisional Police Officer (DPO), prison yard, library, education authority and a bank (which was reduced to rumble after the three-hour raid). 25 reported dead. "	23
475	4347NIG           	68370	22 March 2013	22	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Adamawa	Ganye		Gayne	8.433330	12.066670	1	Nigeria Guardian 	"Suspected Boko Haram gunmen attack a town, targeting both civilians and security personnel. Public places attacked included a prison break at Ganye Police Station, residence of the Divisional Police Officer (DPO), prison yard, library, education authority and a bank (which was reduced to rumble after the three-hour raid). A prison guard and ex-police commissioner were killed in the raid. Twenty five causalities in total. "	2
475	4349NIG           	68399	23 March 2013	23	3	2013	2	Battle-No change of territory	Fulani Ethnic Militia (Nigeria)		4	Tiv Ethnic Militia (Nigeria)		4	44	Nigeria	Benue	GwerWest		Naka	7.583400	8.205500	1	Nigeria Punch	Two Tiv farmers are killed in a renewed clash with the Fulani in Benue State. 	2
475	4350NIG           	68400	23 March 2013	23	3	2013	2	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Fulani Ethnic Militia (Nigeria)		4	14	Nigeria	Benue	GwerWest		Naka	7.583400	8.205500	2	Nigeria Punch	"Three police officers, including a division commander are killed when they are ambushed by a Fulani militia in the Naka region. These attackers are believed to be the same group that killed two Tiv farmers in the same area."	3
475	4351NIG           	68401	23 March 2013	23	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	Xinhua	Two Niger civilians are killed at a targeted police checkpoint bombing. Authorities suspect Boko Haram. Four police officers injured. 	2
475	4352NIG           	68426	24 March 2013	24	3	2013	1	Violence against civilians	Umuode Communal Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Enugu	Nkanu East		Oruku	6.435200	7.650600	2	Vanguard	Gunmen from the Umuode community shot and killed two people in Okruku. The motivation for the attack is believed to be linked to communal conflict. 	2
475	4355NIG           	68452	25 March 2013	25	3	2013	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Gulani		Gulani	10.723880	11.689730	2	Vanguard	"Gunmen suspected to be members of Boko Haram sect torched the Bara Divisional Police Station, the council secretariat complex and telecom masts of MTN and Globacom, killing a policeman who attempted to protect the station from being set ablaze with IEDs,and rocket propelled launchers around 1.30 a.m."	1
475	4354NIG           	68451	25 March 2013	25	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Yobe	Gulani		Gulani	10.723880	11.689730	2	Vanguard	"Gunmen suspected to be members of Boko Haram sect torched the Bara Divisional Police Station, the council secretariat complex and telecom masts of MTN and Globacom, killing a policeman who attempted to protect the station from being set ablaze with IEDs, and rocket propelled launchers around 1.30 a.m."	1
475	4353NIG           	68450	25 March 2013	25	3	2013	1	Battle-No change of territory	RTEAN: Road Transport Employers Association of Nigeria		3	NURTW: National Union of Road Transport Workers		3	33	Nigeria	Nassarawa	Lafia		Lafia	8.483330	8.516670	1	Nigeria Tribune	"Ten injured and three vehicles set alight in a clash between NURTW and RTEAN, two rival transport unions. The reason for the clash is not known. "	0
